entity,internal_id,embedding_source,has_kg_relation,embedding_dimension
CID57519544,3398,missing_zero,False,128
CID134327298,3399,trained,True,128
CID11210478,3400,missing_zero,False,128
CID62907,3401,missing_zero,False,128
CID5694,3402,missing_zero,False,128
CID25260757,3403,missing_zero,False,128
CID44219749,3404,trained,True,128
CID25229450,3405,missing_zero,False,128
CID44607360,3406,missing_zero,False,128
CID44607530,3407,trained,True,128
CID72200024,3408,trained,True,128
CID44607531,3409,missing_zero,False,128
CID11565518,3410,trained,True,128
CID10384072,3411,trained,True,128
CID265237,3412,missing_zero,False,128
CID57519544,3413,missing_zero,False,128
,3414,missing_zero,False,128
CID56960447,3415,missing_zero,False,128
CID135418940,3416,trained,True,128
CID6918788,3417,trained,True,128
CID57990869,3418,trained,True,128
CID1893730,3419,missing_zero,False,128
CID59757974,3420,missing_zero,False,128
CID10026128,3421,trained,True,128
CID59604787,3422,trained,True,128
CID10458325,3423,missing_zero,False,128
CID74439626,3424,missing_zero,False,128
CID71604307,3425,missing_zero,False,128
CID53322923,3426,missing_zero,False,128
CID46843772,3427,missing_zero,False,128
CID121499143,3428,missing_zero,False,128
CID10339779,3429,missing_zero,False,128
CID5281511,3430,missing_zero,False,128
CID7020,3431,trained,True,128
CID9574101,3432,trained,True,128
CID60147023,3433,trained,True,128
CID5709,3434,trained,True,128
CID5282386,3435,trained,True,128
CID5282386,3436,trained,True,128
CID448042,3437,trained,True,128
CID44632017,3438,missing_zero,False,128
CID121596782,3439,missing_zero,False,128
CID11178236,3440,missing_zero,False,128
CID9956222,3441,missing_zero,False,128
CID177865,3442,missing_zero,False,128
CID11454028,3443,trained,True,128
CID121473004,3444,missing_zero,False,128
CID9910224,3445,trained,True,128
CID899323,3446,trained,True,128
CID5329006,3447,trained,True,128
CID22624897,3448,trained,True,128
CID5730,3449,trained,True,128
CID9914412,3450,trained,True,128
CID153997,3451,missing_zero,False,128
CID11647372,3452,missing_zero,False,128
CID5717,3453,trained,True,128
CID24066,3454,trained,True,128
CID6450522,3455,trained,True,128
CID5719,3456,trained,True,128
CID5720,3457,trained,True,128
CID60855,3458,trained,True,128
CID100016,3459,trained,True,128
CID9910224,3460,trained,True,128
CID35370,3461,trained,True,128
CID60490,3462,trained,True,128
CID26041,3463,missing_zero,False,128
CID60854,3464,trained,True,128
CID219099,3465,trained,True,128
CID68740,3466,trained,True,128
CID121586,3467,missing_zero,False,128
CID5311,3468,trained,True,128
CID60857,3469,trained,True,128
CID5734,3470,trained,True,128
CID6103,3471,missing_zero,False,128
CID1548955,3472,missing_zero,False,128
CID6436223,3473,trained,True,128
CID31411,3474,trained,True,128
CID222284,3475,trained,True,128
CID11654378,3476,missing_zero,False,128
CID58298318,3477,missing_zero,False,128
CID24967599,3478,missing_zero,False,128
CID2777,3479,missing_zero,False,128
CID12215,3480,missing_zero,False,128
CID118598754,3481,missing_zero,False,128
CID73339,3482,missing_zero,False,128
CID11976582,3483,trained,True,128
CID10322165,3484,missing_zero,False,128
CID449241,3485,trained,True,128
CID7271796,3486,missing_zero,False,128
CID58539301,3487,missing_zero,False,128
CID54676905,3488,missing_zero,False,128
CID5480230,3489,trained,True,128
CID16755649,3490,trained,True,128
CID84759,3491,missing_zero,False,128
CID5289418,3492,missing_zero,False,128
CID667639,3493,trained,True,128
CID53344620,3494,missing_zero,False,128
CID3032,3495,trained,True,128
