id,smiles,drug_CID
4987,C1CC(CCC1CCC(=O)O)(C2=C(C=CC(=C2)F)F)S(=O)(=O)C3=CC=C(C=C3)Cl,CID9803433
2377,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC,CID16038120
4010,CCN1C[C@@H](N2C3=C(C(=C2C1=O)O)C(=O)N(N=C3C(=O)NC)CC4=CC(=C(C=C4)F)Cl)C,CID54698642
2769,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,CID24964624
3564,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N.Cl.Cl,CID46930998
3307,CN1C=C(C=N1)C2=CC3=C(C=CC4=C(C3=O)C=C(C=C4)NS(=O)(=O)N(C)C[C@@H]5COCCO5)N=C2,CID44137946
2777,C1CCC2(C1)C(=O)N([C@@H](CN2)C3=CC(=CC(=C3)F)F)CC(=O)NC4=CC5=C(C[C@@]6(C5)C7=C(NC6=O)N=CC=C7)C=C4,CID25019940
2410,CN1C(=NN=C1C23CCC(CC2)(CC3)C4=NOC(=N4)C5CC(C5)(F)F)C6=CC=CC=C6C(F)(F)F,CID16222379
4237,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2NC(=O)OCC(F)(F)F)CC[C@@H]4[C@@]3(C=CC(=O)N4C)C,CID59691338
1782,CC(C)(C)C1=CC(=C(C(=C1)O)CN)C(C)(C)C,CID10354063
2379,CC1=CC(=NN1)NC2=CC(=NC(=N2)/C=C/C3=CC=CC=C3)N4CCN(CC4)C,CID16041424
2712,C1CC(CCC1OC2=C(C(=CC=C2)Cl)F)(CC3=NC(=CC=C3)NC4=NC=CS4)C(=O)O,CID24748204
2669,CC(C)(C)SC1=C(N(C2=C1C=C(C=C2)OCC3=NC4=CC=CC=C4C=C3)CC5=CC=C(C=C5)Cl)CC(C)(C)C(=O)[O-].[Na+],CID23672584
2772,C1CN(CCC1OC2=C(C=CC(=C2)F)Br)C3=NOC(=C3)C4=NN(N=N4)CC(=O)O,CID24988881
2381,CCNC(=O)NC1=NC2=NC(=CN=C2C=C1)NC3=CC=C(C=C3)C,CID16048654
2000,C1CN(CCN1CC2=NC(=CC=C2)NC3=NC=CS3)C(=O)C4=C(C(=CC=C4)Cl)F,CID11676373
3885,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=C4C=CC(=C5)[N+](=O)[O-])C,CID5327686
4232,CN1CCN(CC1)C(=O)C2=CC=C(S2)C3=CC4=C(C=C3)C(=C(C=C4)O)C=O,CID59599728
2950,COC1=CC=C(C=C1)C2CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C4=CC=CC=C4,CID2950007
1805,CCCC(=O)NC1=CC(=CC=C1)NC(=O)C2=CC=CC=C2Br,CID1048267
2393,CN1CCN(CC1)C2CCN(CC2)C(=O)NC3=NC=CC(=C3)OC4=CC(=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F,CID16118392
2403,CC1=NC(=CC=C1)C2=NN(C=C2C3=CC=NC4=CC=CC=C34)C(=S)NC5=CC=CC=C5,CID16218924
3693,CN(C1CCS(=O)(=O)CC1)C(=O)CNC(=O)/C=C/C2=CC(=CC=C2)Cl,CID51003603
4258,CC1=CN=C(N=C1NCC2=CC=C(C=C2)N3C=CN=N3)C4=CC=CC=C4C(C)C,CID60167849
3311,CN(C)CCCNC(=O)C1=CC=C(C=C1)C2=CC(=C3C(=C2)C=CC=N3)O,CID44143209
4257,C1=CC=C(C=C1)C2=CC(=NO2)C(=O)NCCCNC(=O)C3=CC=CNC3=O,CID60167648
4613,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CC(=C2)C(F)(F)F)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,CID70789348
3246,C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CC=C3I,CID4216
5087,CC1=C(C=CC=N1)C(=O)NC2=C3C(=CC(=C2OC)Cl)C4=C(N3)C=NC=C4,CID9929127
2406,CC(C)(C)C1=CC(=C(C=C1NC(=O)C2=CNC3=CC=CC=C3C2=O)O)C(C)(C)C,CID16220172
2010,C1C2=CN=C(N=C2C3=C(C=C(C=C3)Cl)C(=N1)C4=C(C=CC=C4F)F)NC5=CC=C(C=C5)C(=O)O,CID11712649
3660,B1(OC(=O)C(O1)(CC(=O)O)CC(=O)O)[C@H](CC(C)C)NC(=O)CNC(=O)C2=C(C=CC(=C2)Cl)Cl,CID49867936
2431,C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4,CID16654980
2439,CC1=C(N=C(C=C1)NC(=O)C2(CC2)C3=CC4=C(C=C3)OC(O4)(F)F)C5=CC(=CC=C5)C(=O)O,CID16678941
3249,C1COCCN1CCNC(=O)C2=CC=C(C=C2)Cl,CID4235
4035,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CC3=CC(=C(C=C3C[C@H]2C(=O)O)OC)OC.Cl,CID54889
4233,C1COCCN1C2=NC=NC(=C2)N3C(=O)C(=CN3)N4C=CN=N4,CID59603622
1811,C[C@H](C=C(C)C=CC(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C,CID105115
2441,CC1(CC2=CN=C(N=C2C3=C1C(=NN3C)C(=O)NC)NC4=CC=C(C=C4)N5CCN(CC5)C)C,CID16718576
3300,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C,CID441336
4293,C1CN(CCN1CCCC(=O)NC2C3=CC=CC=C3CSC4=CC=CC=C24)C5=CC=C(C=C5)F,CID60810
2662,CC[C@]1(CC[C@@H](O1)[C@@]2(CC[C@@]3(O2)C[C@@H]([C@H]([C@H](O3)[C@@H](C)[C@H]([C@H](C)C(=O)[O-])OC)C)O)C)[C@H]4[C@H](C[C@@H](O4)[C@@H]5[C@H](C[C@H]([C@@](O5)(CO)O)C)C)C.[Na+],CID23667299
4841,C1=CC=C(C=C1)COC2=CC=C(C=C2)O,CID7638
2658,CC(C)(C1=CC=CC=C1CC[C@H](C2=CC=CC(=C2)/C=C/C3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)CC(=O)[O-])O.[Na+],CID23663996
3089,CCOC(=O)NC1=CC2=C(C=C1)SC3=CC=CC=C3N2C(=O)CCN4CCOCC4,CID34633
2507,C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O.O,CID18542136
2073,CCOC1=CC(=C(C=C1C(=O)NCC2CN(CCO2)CC3=CC=C(C=C3)F)Cl)N,CID119584
2072,CCOC1=CC(=C(C=C1C(=O)NCC2CN(CCO2)CC3=CC=C(C=C3)F)Cl)N.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,CID119583
1997,CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C,CID11667893
2391,CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C.OP(=O)(O)O.OP(=O)(O)O,CID16097729
2382,CCCN(CCC)C(=O)C1=CC2=C(C=C(C=C2)C3=CC=C(C=C3)C(=O)N4CCCC4)N=C(C1)N,CID16049404
3290,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)C(C4=CC=C(C=C4)O)C(=O)[O-])OC)OC2)C(=O)[O-].[Na+].[Na+],CID441242
2442,CC1=C(C(=O)OC2=C1C=CC(=C2)OC3=NC=CC=N3)CC4=C(C(=NC=C4)NS(=O)(=O)NC)F,CID16719221
5063,COC1=C2C(=CC(=C1N3C[C@@H]4CCCN[C@@H]4C3)F)C(=O)C(=CN2C5CC5)C(=O)O.O.Cl,CID9890250
2443,C1CC2=CC=CC=C2[C@H]1NC3=C4C=CN(C4=NC=N3)[C@@H]5C[C@H]([C@H](C5)O)COS(=O)(=O)N,CID16720766
2059,CC1=CC=CC=C1C(=O)NC2=CC=C(C=C2)C(=O)N3CCCC(C4=CC=CC=C43)N(C)C,CID119369
2974,CC1=NC(=CC=C1)C#CC2=CC=CC=C2,CID3025961
3550,CC1=C(C=CC(=C1)N2CCOCC2)NC3=NC4=C(C(=N3)NC5CCCCC5)NC=N4,CID46909588
2827,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=CC(=NC3=C2C=CN3)NC4=C(C=C(C=C4)N5CCC(CC5)O)OC,CID25195352
2367,C1CC2CC3=C(C[C@@H]1[C@@]24CN(S(=O)(=O)N4)CC(F)(F)F)C=C(C=C3)/C=C/CN5CCC(CC5)C(F)(F)F,CID15953832
2387,C1=CC(=CC(=C1)N=C=S)NC(=S)NCCCCNC(=S)NC2=CC(=CC=C2)N=C=S,CID16078986
2106,C1CC(C1)C(=O)NCCCNC2=NC(=NC=C2C3CC3)NC4=CC=C(C=C4)N5CCOCC5,CID121513855
4399,C1=CC(=CC=C1CCCCN2C=CN=N2)OCC3=COC(=N3)/C=C/C4=CC=C(C=C4)C(F)(F)F,CID6444692
3214,CC1=C(C=C(C=C1)NS(=O)(=O)C2=CC3=C(C=C2)NC(C4C3C=CC4)C5=CC=C(C=C5)C(=O)O)C,CID4075607
3754,CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\C)/CCC(=O)OCCN3CCOCC3)O,CID5281078
3415,CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\C)/CCC(=O)O)O,CID446541
3768,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,CID5281672
3769,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C(=C4)O)O)O)O)O)O,CID5281673
1756,CNC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,CID102175
3814,CCCCCCC(C)(C)C1=CC(=C2[C@@H]3CC(=O)CC[C@H]3C(OC2=C1)(C)C)O,CID5284592
3282,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,CID4409
3285,CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2N4CCC(CC4)O)F)C(=O)O,CID4410
3292,C1=CC(=CC=C1C(=O)OC2=CC3=C(C=C2)C=C(C=C3)C(=N)N)N=C(N)N,CID4413
2665,CCOC1=C(C2=CC=CC=C2C=C1)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].[Na+],CID23667630
3316,COC1=CC=CC=C1N2CCN(CC2)CC(COC3=CC=CC4=CC=CC=C43)O,CID4418
3332,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O,CID4421
3984,C=CCN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O.Cl,CID5464092
3945,C1CC1CN2CC[C@]34[C@@H]5C(=O)CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O,CID5360515
2445,CC1=CN=C(N=C1NC2=CC(=CC=C2)S(=O)(=O)NC(C)(C)C)NC3=CC=C(C=C3)CN4CCOCC4,CID16722834
2744,C1CC1CN2CC[C@]34[C@@H]5C6=C(C[C@]3([C@H]2CC7=C4C(=C(C=C7)O)O5)O)C8=CC=CC=C8N6.Cl,CID24840086
4942,CC(C)(CS(=O)(=O)NC1=CC2=C(CN(CC2)C(=O)COC3=CN=CC=C3)C=C1)O,CID92044379
4885,C[C@H]1C[C@H]([C@@](O[C@@H]1[C@H]2C[C@@H]([C@@]3(O2)[C@@H]([C@H](C[C@@H](O3)[C@@]4(CC[C@@]5(O4)C[C@@H]([C@H]([C@H](O5)[C@@H](C)/C=C(\C)/C(=O)[C@H](C)C[C@H](C)C(=O)[O-])C)O)C)O[C@@H]6CC[C@@H]([C@H](O6)C)OC)C)C)(CO)O)C.[Na+],CID86278937
2446,CC1=CN=C(N=C1NC2=CC(=CC=C2)S(=O)(=O)NC(C)(C)C)NC3=CC=C(C=C3)OCCN4CCCC4,CID16722836
1777,CC(=O)C1=CC2=C(O1)C(=O)C3=CC=CC=C3C2=O,CID10331844
1853,C1CN=C(N1)CC2=CC=CC3=CC=CC=C32.Cl,CID11079
2350,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,CID156391
2673,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)[O-].[Na+],CID23681059
4944,CCC1=C(N=C(C(=N1)C(=O)N)NC2=CC=C(C=C2)N3CCC(CC3)N4CCN(CC4)C)O[C@@H]5CCN(C5)C(=O)C=C.CS(=O)(=O)O,CID92135932
3369,CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C,CID4440
4305,CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C.Cl,CID60875
3273,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,CID439246
3339,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,CID442428
5066,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C(C(=C3)O)C(=O)CCC4=CC=C(C=C4)O)O)CO)O)O)O)O)O,CID9894584
3808,C[C@@H]1C/C=C/C=C/C=C/C=C/[C@@H](C[C@H]2[C@@H]([C@H](C[C@](O2)(C[C@H](C[C@@H]3[C@H](O3)/C=C/C(=O)O1)O)O)O)C(=O)O)O[C@H]4[C@H]([C@H]([C@@H]([C@H](O4)C)O)N)O,CID5284447
3856,CC(C)C1CCC(CC1)C(=O)N[C@H](CC2=CC=CC=C2)C(=O)O,CID5311309
2807,CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O,CID25136944
2447,CC1=CN=C(N=C1NC2=CC(=CC=C2)S(=O)(=O)NC(C)(C)C)NC3=CC=CC(=C3)CN4CCOCC4,CID16723044
4617,C1CC(CCC1[C@@H](C[C@H]2C3=C(C=CC=C3F)C4=CN=CN24)O)O,CID70914230
3482,CCOC1=CC=C(C=C1)N2C(=O)C3=C(N=CC=C3)N=C2[C@@H](C)N(CC4=CN=CC=C4)C(=O)CC5=CC(=C(C=C5)F)C(F)(F)F,CID45784923
4934,C1CC(CCC1O)OC2=CC=CC3=CN=C(N=C32)NC4=CC5=C(C=C4)N=CN5,CID91801204
3357,C[C@@H]1[C@@H]2C[C@]([C@@H](C=CC=C(CC3=CC(=C(C(=C3)OC)Cl)N(C(=O)C[C@@H]([C@]4([C@H]1O4)C)OC(=O)C(C)C)C)C)OC)(NC(=O)O2)O,CID443593
2449,CC1=CN=C(C(=C1OC)C)CN2C=NC3=C2N=C(N=C3Cl)N,CID16736529
2165,C[C@H]1C/C=C\C=C/C=C\C=C/[C@H](C[C@H]2[C@@H]([C@@H](C[C@](O2)(C[C@H](C[C@@H]3[C@H](O3)/C=C\C(=O)O1)O)O)O)C(=O)O)O[C@H]4[C@@H]([C@@H]([C@@H]([C@@H](O4)C)O)N)O,CID133053818
4800,C[C@H]1CCCC=CC2C[C@@H](C[C@@H]2[C@@H](C=CC(=O)O1)O)O,CID73265389
2346,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,CID15558393
4738,C[C@@H]1CC[C@H]2C[C@@H](C(=CC=CC=C[C@H](C[C@H](C(=O)[C@@H]([C@@H](C(=C[C@H](C(=O)C[C@H](OC(=O)[C@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@@H](C)C[C@@H]4CC[C@@H]([C@@H](C4)OC)O)C)C)O)OC)C)C)C)OC,CID73265225
2150,CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)O,CID13018151
4171,C[C@]12CC[C@H]3[C@@H]([C@H]1CC[C@@H]2NCCCCCCN4C(=O)C=CC4=O)CCC5=C3C=CC(=C5)OC,CID57519541
4813,C[C@@H]1[C@@H]([C@H](C[C@@H](O1)O[C@@H]2[C@@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@H]5C[C@H]([C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,CID73265414
4767,C[C@H]1C=CC=CC=CC=CC=CC=CC=C[C@@H](C[C@H]2[C@H]([C@H](C[C@](O2)(C[C@H](C[C@H]([C@@H](CC[C@H](C[C@H](CC(=O)O[C@H]([C@@H]([C@@H]1O)C)C)O)O)O)O)O)O)O)C(=O)O)O[C@H]3[C@H]([C@H]([C@H]([C@H](O3)C)O)N)O,CID73265311
4769,CCC(C1CCC(C(O1)C(C)C(C(C)C(=O)C(CC)C2C(CC(C3(O2)C=CC([C@]4(O3)CC[C@](O4)(C)C5CC[C@](C(O5)C)(CC)O)O)C)C)O)C)C(=O)[O-],CID73265318
2458,C[C@]12C3CCC([C@@]1(C(=O)OC2=O)C)O3,CID16757846
2459,CCC(=O)OC1CCC2[C@@]1(CCC3C2CCC4=CC(=O)CC[C@@]34C)C,CID16757877
4764,C1=NC(=C2C(=N1)N(C(=N2)Cl)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N,CID73265308
4777,C1=CC=C(C(=C1)CO)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O,CID73265336
4752,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@]([C@@H]2O)(CO)O)CO)O)O)O)O,CID73265279
4788,CC(C)C1=C(C(=C(N1CC[C@@H](C[C@H](CC(=O)[O-])O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4,CID73265363
4798,CCCC1OC2C[C@@H]3[C@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4C(C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,CID73265382
4724,C[C@H]1[C@H]([C@@](C[C@@H](O1)O[C@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@@H]5C(=O)N[C@@H]7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)[C@H](NC(=O)[C@H]([C@@H](C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)[C@@H](CC(C)C)NC)O)Cl)CO)O)O)(C)N)O,CID73265184
4781,C[C@H]1CC(=CC=C[C@@H]([C@@H](OC(=O)C(=CC(=C[C@H]([C@H]1O)C)C)OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)C,CID73265348
4152,C[C@@H]1[C@@H]([C@H](C[C@@H](O1)CC2=CC3=CC4=C(C(=O)[C@@H]([C@@H](C4)[C@@H](C(=O)[C@H]([C@@H](C)O)O)OC)O[C@@H]5C[C@@H]([C@H]([C@@H](O5)C)O)O[C@@H]6C[C@@H]([C@H]([C@@H](O6)C)O)O[C@@H]7C[C@@]([C@H]([C@@H](O7)C)O)(CO)O)C(=C3C(=C2C)O)O)O[C@H]8C[C@H]([C@@H]([C@H](O8)C)O)O)O,CID57519508
4730,C[C@H]1C[C@@H]([C@H]([C@H](C=C([C@@H]([C@H](C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)C)OC)OC(=O)N)C)C)O)OC,CID73265206
4168,C[C@H]1C[C@H]2[C@H]([C@H]([C@]3(O2)CC[C@H]4[C@@H]5CC=C6C[C@H](CC[C@@]6([C@@H]5CC4=C3C)C)O)C)NC1,CID57519537
3865,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)O,CID5316290
2024,C[C@@H](C1CC[C@@]2([C@@]1(CCC3C2=CC(=O)[C@H]4[C@@]3(C[C@@H]([C@@H](C4)O)O)C)C)O)[C@@H](CCC(C)(C)O)O,CID11754200
4775,C[C@@H]1C(=O)N([C@@H]2CS[C@@H]([C@@H](C(=O)N([C@@H](C(=O)OC[C@@H](C(=O)N1)NC(=O)C3=NC4=CC=CC=C4N=C3)C(C)C)C)N(C(=O)[C@H](NC(=O)[C@H](COC(=O)[C@H](N(C2=O)C)C(C)C)NC(=O)C5=NC6=CC=CC=C6N=C5)C)C)SC)C,CID73265328
2464,CCCC(CCC)C(=O)[O-].[Na+],CID16760703
4782,C1CC1C2=NC3=CC=CC=C3C(=C2C=C[C@H](C[C@H](CC(=O)[O-])O)O)C4=CC=C(C=C4)F,CID73265351
4248,C[C@@H]1CC[C@H]2[C@H]([C@H](O[C@H]3[C@@]24[C@@H]1CC[C@](O3)(OO4)C)OC(=O)CCC(=O)O)C,CID60060499
4794,C[C@]12CC[C@H]3[C@H]([C@H]1CC[C@H]2O)[C@@H](CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,CID73265375
3625,C1CN=C(N1)C2=CC=C(C=C2)NC(=O)C=CC3=CC=C(C=C3)C=CC(=O)NC4=CC=C(C=C4)C5=NCCN5,CID493027
4786,CCC(=O)NC[C@H](CC1=CC=C(C=C1)OCCC2=C(OC(=N2)C3=CC=CC=C3)C)NC(=CC(=O)C4=CC=C(C=C4)C(F)(F)F)C,CID73265360
4028,COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3CC4CCN3C[C@H]4C=C)O,CID5484444
2269,C[C@H]1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(OC=C[C@@H]([C@@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C6CCCC6)C,CID136153010
4746,C[C@@H]1CC[C@H]2C[C@@H](C(=CC=CC=C[C@H](C[C@H](C(=O)[C@@H]([C@@H](C(=C[C@H](C(=O)C[C@H](OC(=O)[C@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)C)O)OC)C)C)C)OC,CID73265234
2497,CS(=O)(=O)N1CCN(CC1)CC2=CC3=C(S2)C(=NC(=N3)C4=C5C=NNC5=CC=C4)N6CCOCC6,CID17755052
4785,CC[C@]1(CC[C@@H](O1)[C@@]2(CC[C@@]3(O2)C[C@@H]([C@H]([C@H](O3)[C@@H](C)[C@H]([C@H](C)C(=O)[O-])OC)C)O)C)[C@H]4[C@@H](C[C@@H](O4)[C@@H]5[C@@H](C[C@H]([C@@](O5)(CO)O)C)C)C,CID73265358
4607,C[C@]12C[C@@H]([C@H]3[C@H]([C@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O,CID7048968
4805,C[C@H]1CCC[C@@]2([C@H](O2)C[C@H](OC(=O)C[C@@H](C(C(=O)[C@@H]([C@@H]1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C,CID73265397
4810,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@H]4[C@]([C@@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)C([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,CID73265406
4734,C[C@H]1CC=CC(=O)[C@H]([C@H](CC2C(O2)C3=C(C(=CC(=C3)OC)O)C(=O)O1)O)O,CID73265221
3356,C1CC12CN(C[C@@H]2N)C3=C(C=C4C(=C3Cl)N(C=C(C4=O)C(=O)O)C5C[C@H]5F)F,CID44341259
2298,CC[C@@H]([C@H](C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5C[C@](OC5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F,CID147912
2552,C1=CN(C(=O)C(=C1)C(=O)NC2=CC(=C(C=C2)OC3=C4C=CNC4=NC=C3)F)C5=CC=C(C=C5)F,CID21081761
2568,CCCCCCCCCC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@H](CC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H]3[C@H](OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC3=O)CCCN)CC(=O)O)C)CC(=O)O)CO)[C@H](C)CC(=O)O)CC(=O)C4=CC=CC=C4N)C,CID21585658
3558,C1CC2=C(C(N=C(N2)NC3=NC4=CC=CC=C4O3)C5=C(C=NN5)Cl)C(=O)C1,CID46926062
3654,C1COCCN1C2=CC3=C(C=CC(=C3N=C2)O)C(=O)O,CID49852941
2613,CC1=NN=C(N1C2CC3CCC(C2)N3CCC(C4=CC=CC=C4)NC(=O)C5CCC(CC5)(F)F)C(C)C,CID22570509
3903,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,CID53316140
2625,C1C(C(=O)NC1=O)C2=CNC3=C2C=C(C=C3)F,CID23063810
2638,C1=CC2=NC=CC(=C2C=C1/C=C\3/C(=O)NC(=O)S3)C4=CC=NC=C4,CID23582824
4153,CC([C@@H](C(=O)N)NC(=O)[C@@H]1CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)CC(=O)[C@@H](CC5=CC=CC=C5)N)O,CID57519509
4157,CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)Cl,CID57519518
4162,C1C[C@@H](CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=C(C=C3)CN4CCOCC4)F)NC(=O)N,CID57519527
4181,CC1=CC(=CC=C1)NC2=NC(=NC=C2C(=O)N)N[C@@H]3CCCC[C@H]3N,CID57519555
2642,C1COCCN1CCOC2=CC=C(C=C2)C3=CN=C(C=C3)CC(=O)NCC4=CC=CC=C4,CID23635314
4733,COC1=CC(=CN2C1=NC=C2C3=NC(=CC=C3)NC4CNC4)Cl,CID73265220
2696,C1CN(CCN1)CC2=CSC3=NC(=CN23)C4=CC=CC=C4NC(=O)C5=NC6=CC=CC=C6N=C5,CID24180125
2713,C1=CC(=CC(=C1)Cl)NC2=NC3=C(C=CC(=C3)C(=O)O)C4=C2C=CN=C4,CID24748573
